"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Ad set budget","Ad set budget type","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions) (USD)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks",Results,"Result indicator","Cost per results",Ends
2025-04-01,2025-09-17,IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Instagram,"Instagram Stories",In-app,iPad,inactive,10,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,,,2025-07-31
2025-04-01,2025-09-17,IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,10,Daily,6.7,"7-day click, 1-day view, or 1-day engaged-view",9.781022,685,1.335283,513,0.01751825,12,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Facebook Notifications",In-app,"Android Smartphone",inactive,10,Daily,0.04,"7-day click, 1-day view, or 1-day engaged-view",40,1,1,1,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Facebook Notifications",In-app,iPhone,inactive,10,Daily,0.03,"7-day click, 1-day view, or 1-day engaged-view",6,5,1,5,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,10,Daily,0.02,"7-day click, 1-day view, or 1-day engaged-view",10,2,1,2,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,10,Daily,0.01,"7-day click, 1-day view, or 1-day engaged-view",2,5,1,5,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,10,Daily,2.76,"7-day click, 1-day view, or 1-day engaged-view",10.222222,270,1.377551,196,0.02222222,6,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Facebook Reels",In-app,iPad,inactive,10,Daily,0.09,"7-day click, 1-day view, or 1-day engaged-view",18,5,1,5,0.4,2,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Facebook Reels",In-app,iPhone,inactive,10,Daily,6.56,"7-day click, 1-day view, or 1-day engaged-view",12.713178,516,1.240385,416,0.02131783,11,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Facebook Stories",In-app,"Android Smartphone",inactive,10,Daily,0.4,"7-day click, 1-day view, or 1-day engaged-view",16.666667,24,1.333333,18,0.04166667,1,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,10,Daily,0.53,"7-day click, 1-day view, or 1-day engaged-view",16.5625,32,1.185185,27,0.03125,1,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Feed,Desktop,Desktop,inactive,10,Daily,0.47,"7-day click, 1-day view, or 1-day engaged-view",21.363636,22,1.222222,18,0.04545455,1,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Feed,In-app,"Android Smartphone",inactive,10,Daily,7.85,"7-day click, 1-day view, or 1-day engaged-view",10.651289,737,1.529046,482,0.05020353,37,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Feed,In-app,"Android Tablet",inactive,10,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Feed,In-app,iPad,inactive,10,Daily,0.34,"7-day click, 1-day view, or 1-day engaged-view",11.724138,29,1.035714,28,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Feed,In-app,iPhone,inactive,10,Daily,28.49,"7-day click, 1-day view, or 1-day engaged-view",12.430192,2292,1.691513,1355,0.06282723,144,2,actions:offsite_conversion.fb_pixel_lead,14.245,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Feed,In-app,Other,inactive,10,Daily,0.03,"7-day click, 1-day view, or 1-day engaged-view",30,1,1,1,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,10,Daily,0.12,"7-day click, 1-day view, or 1-day engaged-view",9.230769,13,1.444444,9,0.07692308,1,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Feed,"Mobile web",iPhone,inactive,10,Daily,0.3,"7-day click, 1-day view, or 1-day engaged-view",8.823529,34,1.133333,30,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Marketplace,Desktop,Desktop,inactive,10,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Marketplace,In-app,"Android Smartphone",inactive,10,Daily,0.02,"7-day click, 1-day view, or 1-day engaged-view",20,1,1,1,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,Marketplace,In-app,iPhone,inactive,10,Daily,0.04,"7-day click, 1-day view, or 1-day engaged-view",5,8,1,8,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Right column",Desktop,Desktop,inactive,10,Daily,0.06,"7-day click, 1-day view, or 1-day engaged-view",1.5,40,2.222222,18,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,Facebook,"Feed: video feeds",In-app,iPhone,inactive,10,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,4,4,1,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,"Facebook Notifications",In-app,iPhone,inactive,10,Daily,0.02,"7-day click, 1-day view, or 1-day engaged-view",6.666667,3,1,3,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,10,Daily,0.05,"7-day click, 1-day view, or 1-day engaged-view",8.333333,6,1.5,4,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,10,Daily,0.08,"7-day click, 1-day view, or 1-day engaged-view",7.272727,11,1,11,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,10,Daily,1.86,"7-day click, 1-day view, or 1-day engaged-view",10.568182,176,1.284672,137,0.03409091,6,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,"Facebook Reels",In-app,iPad,inactive,10,Daily,0.01,"7-day click, 1-day view, or 1-day engaged-view",3.333333,3,1,3,0.33333333,1,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,"Facebook Reels",In-app,iPhone,inactive,10,Daily,6.89,"7-day click, 1-day view, or 1-day engaged-view",10.345345,666,1.334669,499,0.05555556,37,1,actions:offsite_conversion.fb_pixel_lead,6.89,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,"Facebook Stories",In-app,"Android Smartphone",inactive,10,Daily,0.24,"7-day click, 1-day view, or 1-day engaged-view",14.117647,17,1.0625,16,0.11764706,2,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,10,Daily,0.79,"7-day click, 1-day view, or 1-day engaged-view",13.166667,60,1.22449,49,0.03333333,2,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Feed,Desktop,Desktop,inactive,10,Daily,0.74,"7-day click, 1-day view, or 1-day engaged-view",20,37,1.321429,28,0.02702703,1,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Feed,In-app,"Android Smartphone",inactive,10,Daily,7.39,"7-day click, 1-day view, or 1-day engaged-view",9.609883,769,1.585567,485,0.02990897,23,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Feed,In-app,iPad,inactive,10,Daily,0.29,"7-day click, 1-day view, or 1-day engaged-view",17.058824,17,1.307692,13,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Feed,In-app,iPhone,inactive,10,Daily,27.6,"7-day click, 1-day view, or 1-day engaged-view",10.522303,2623,1.643484,1596,0.03354937,88,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Feed,In-app,Other,inactive,10,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,10,Daily,0.28,"7-day click, 1-day view, or 1-day engaged-view",7.368421,38,1.461538,26,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Feed,"Mobile web",iPhone,inactive,10,Daily,0.55,"7-day click, 1-day view, or 1-day engaged-view",6.179775,89,1.508475,59,0.04494382,4,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Marketplace,Desktop,Desktop,inactive,10,Daily,0.02,"7-day click, 1-day view, or 1-day engaged-view",10,2,1,2,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Marketplace,In-app,"Android Smartphone",inactive,10,Daily,0.03,"7-day click, 1-day view, or 1-day engaged-view",7.5,4,1.333333,3,0.25,1,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,Marketplace,In-app,iPhone,inactive,10,Daily,0.04,"7-day click, 1-day view, or 1-day engaged-view",5,8,1.142857,7,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,Facebook,"Right column",Desktop,Desktop,inactive,10,Daily,0.07,"7-day click, 1-day view, or 1-day engaged-view",1.489362,47,2.473684,19,0,,,,,2025-07-31
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Facebook Notifications",In-app,"Android Smartphone",inactive,25,Daily,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,25,Daily,0.12,"7-day click or 1-day view",5,24,3,8,0.04166667,1,1,actions:landing_page_view,0.12,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Facebook profile feed",In-app,iPad,inactive,25,Daily,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,25,Daily,0.13,"7-day click or 1-day view",3.023256,43,1.194444,36,0.02325581,1,1,actions:landing_page_view,0.13,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,25,Daily,0.09,"7-day click or 1-day view",4.5,20,1.666667,12,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Facebook Reels",In-app,iPhone,inactive,25,Daily,0.83,"7-day click or 1-day view",5.320513,156,1.444444,108,0.04487179,7,7,actions:landing_page_view,0.11857143,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Facebook Stories",In-app,"Android Smartphone",inactive,25,Daily,0.02,"7-day click or 1-day view",10,2,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,25,Daily,0.01,"7-day click or 1-day view",3.333333,3,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,Feed,Desktop,Desktop,inactive,25,Daily,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,Feed,In-app,"Android Smartphone",inactive,25,Daily,25.06,"7-day click or 1-day view",6.843255,3662,1.166242,3140,0.09530311,349,287,actions:landing_page_view,0.08731707,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,Feed,In-app,"Android Tablet",inactive,25,Daily,0.03,"7-day click or 1-day view",7.5,4,1,4,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,Feed,In-app,iPad,inactive,25,Daily,0.92,"7-day click or 1-day view",6.969697,132,1.434783,92,0.07575758,10,9,actions:landing_page_view,0.10222222,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,Feed,In-app,iPhone,inactive,25,Daily,152.24,"7-day click or 1-day view",6.854261,22211,1.421231,15628,0.06388726,1419,1322,actions:landing_page_view,0.11515885,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,Feed,In-app,Other,inactive,25,Daily,0.01,"7-day click or 1-day view",5,2,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,25,Daily,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,Feed,"Mobile web",iPhone,inactive,25,Daily,0.01,"7-day click or 1-day view",1.666667,6,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,Marketplace,In-app,"Android Smartphone",inactive,25,Daily,0.02,"7-day click or 1-day view",10,2,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,25,Daily,0.01,"7-day click or 1-day view",10,1,0,0,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Feed: video feeds",In-app,iPad,inactive,25,Daily,0,"7-day click or 1-day view",0,1,1,1,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,Facebook,"Feed: video feeds",In-app,iPhone,inactive,25,Daily,0.01,"7-day click or 1-day view",5,2,1,2,0,,,,,2025-07-18
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Facebook Notifications",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,2,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Facebook Notifications",In-app,iPhone,inactive,"Using ad set budget",0,0.049995,"7-day click or 1-day view",1.999801,25,1,25,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.069993,"7-day click or 1-day view",4.117238,17,1,17,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Facebook profile feed",In-app,iPad,inactive,"Using ad set budget",0,0.039996,"7-day click or 1-day view",6.666005,6,1.5,4,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,"Using ad set budget",0,0.39996,"7-day click or 1-day view",4.081227,98,1.225,80,0.07142857,7,7,actions:landing_page_view,0.05713718,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.09999,"7-day click or 1-day view",5.262635,19,1,19,0.21052632,4,2,actions:landing_page_view,0.04999504,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Facebook Reels",In-app,"Android Tablet",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Facebook Reels",In-app,iPhone,inactive,"Using ad set budget",0,1.329868,"7-day click or 1-day view",5.405967,246,1,246,0.05691057,14,14,actions:landing_page_view,0.09499057,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Ads on Reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.019998,"7-day click or 1-day view",0.999901,20,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Ads on Reels",In-app,iPhone,inactive,"Using ad set budget",0,0.419958,"7-day click or 1-day view",1.478726,284,1.267857,224,0.01408451,4,2,actions:landing_page_view,0.20997915,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,"Using ad set budget",0,0.009999,"7-day click or 1-day view",4.999504,2,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,Feed,In-app,"Android Smartphone",inactive,"Using ad set budget",0,14.478562,"7-day click or 1-day view",8.664609,1671,1.254505,1332,0.10831837,181,139,actions:landing_page_view,0.10416232,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,Feed,In-app,"Android Tablet",inactive,"Using ad set budget",0,0.029997,"7-day click or 1-day view",9.999007,3,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,Feed,In-app,iPad,inactive,"Using ad set budget",0,1.329868,"7-day click or 1-day view",10.900557,122,1.326087,92,0.08196721,10,9,actions:landing_page_view,0.1477631,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,Feed,In-app,iPhone,inactive,"Using ad set budget",0,180.942032,"7-day click or 1-day view",9.052986,19987,1.537462,13000,0.07434833,1486,1384,actions:landing_page_view,0.13073846,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,1,1,1,actions:landing_page_view,0,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,Feed,"Mobile web",iPhone,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"In-stream reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.019998,"7-day click or 1-day view",19.998014,1,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"In-stream reels",In-app,iPhone,inactive,"Using ad set budget",0,0.259974,"7-day click or 1-day view",6.189862,42,1.75,24,0.11904762,5,5,actions:landing_page_view,0.05199484,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,Marketplace,In-app,iPhone,inactive,"Using ad set budget",0,0.059994,"7-day click or 1-day view",5.454004,11,1,11,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Right column",Desktop,Desktop,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Search results",In-app,iPhone,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Facebook,"Feed: video feeds",In-app,iPad,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Instagram,Feed,In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.689931,"7-day click or 1-day view",10.146051,68,1.214286,56,0.16176471,11,11,actions:landing_page_view,0.06272104,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Instagram,Feed,In-app,iPhone,inactive,"Using ad set budget",0,1.0099,"7-day click or 1-day view",8.631621,117,1.720588,68,0.13675214,16,7,actions:landing_page_view,0.14427139,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Instagram,Explore,In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.009999,"7-day click or 1-day view",9.999007,1,0,0,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Instagram,Explore,In-app,iPhone,inactive,"Using ad set budget",0,0.029997,"7-day click or 1-day view",7.499255,4,0,0,0.25,1,1,actions:landing_page_view,0.02999702,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,"Using ad set budget",0,0.039996,"7-day click or 1-day view",7.999206,5,1.25,4,0,,,,,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.019998,"7-day click or 1-day view",9.999007,2,0,0,0.5,1,1,actions:landing_page_view,0.01999801,2025-07-27
2025-04-01,2025-09-17,FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,"Using ad set budget",0,0.039996,"7-day click or 1-day view",9.999007,4,1,4,0,,,,,2025-07-27
