"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - French Persian","Search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support",Interest,"I-CRS - Gherti",Explore,inactive,ad,Interest,0,"7-day click or 1-day view",0,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - Gherti",Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - Gherti","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - Gherti","Native, banner & interstitial",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - Gherti",Explore,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - KhanumRusi",Explore,inactive,ad,Targeted,0,"7-day click or 1-day view",0,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Big","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support4",Interest,"I-CRS - Job Interview","Facebook Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_LPView_EN_Feed_7-1-25,W_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-1-25,Flyer_EN_PORT_SEP6_7PM_Flyer_7-1-25,Feed,not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-1-25,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,I-Flyer,Explore,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews",T-Flyer,"Right column",not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support4",Targeted,"T-CRS - Job Interview","Facebook Reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,"T-CRS - Piss Guy","Instagram Stories",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,"T-CRS - Piss Guy",Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",3,0,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-MAY2025-Interest - Support2",Interest,"I-CRS - Asa Mosa","Feed: video feeds",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,"Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy","Right column",not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support2",Targeted,T-Flyer,"Explore home",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"GR-Athen-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-CRS - Nor Names","Native, banner & interstitial",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-CRS - Asa Mosa",Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",2,0,,2025-04-01,2025-09-17
"GR-Athen-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-CRS - Nor Names","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target,"T-CRS - Russian Best Friend","Feed: video feeds",not_delivering,ad,Target,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,"CRS_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy",Explore,not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-CRS - Asa Mosa","Business Explore",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-CRS - Asa Mosa","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,"CRS_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy",Feed,not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,4,1,4,0,,,"Website leads",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Big",Explore,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,1,1,,"Landing page views",1,0,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Big",Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support4",Targeted,T-Flyer,Explore,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - List","T-CRS - Job Interview","Facebook Notifications",not_delivering,ad,"Targeted - List",0,"7-day click or 1-day view",0,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews",T-Flyer,"Ads on Reels",not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-Promo Video - Copy","Ads on Reels",not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",0,8,1,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - French Persian",Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",2,0,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,"T-CRS - Father Love",Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",3,0,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-2-25,W_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,"Flyer_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy","Explore home",not_delivering,ad,W_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,"T-CRS - Father Love","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-IG - Support","Interest - IG","I-Flyer - IG",Explore,not_delivering,ad,"Interest - IG",0,"7-day click or 1-day view",0,10,1,10,0,,,"Landing page views",,,1,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-IG - Support","Interest - IG","I-Flyer - IG","Explore home",not_delivering,ad,"Interest - IG",0,"7-day click or 1-day view",0,20,1.11111111,18,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support3",Targeted,"T-CRS - Mexican BF","Native, banner & interstitial",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-Promo Video - Copy",Unknown,not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",2,0,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-Promo Video - Copy","Explore home",not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",0,10,1,10,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - Indian Columbian","Search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-Promo Video - Copy",Marketplace,not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",0,5,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-Promo Video - Copy","Right column",not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-CRS - DryMarket","Business Explore",inactive,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support4",Interest,Black-Promovideo,"Facebook Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,6,1,6,0.16666667,1,,"Landing page views",1,0,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support4",Interest,Black-Promovideo,"Facebook Notifications",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support4",Interest,Black-Promovideo,"Instagram Stories",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support4",Interest,Black-Promovideo,Explore,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support4",Targeted,"T-CRS - Sergeant","Facebook Reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - Indian Columbian","Facebook Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target-Pageview,"T-Video-Blind Liar","Native, banner & interstitial",not_delivering,ad,Target-Pageview,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - List","T-CRS - Job Interview","Instagram Stories",not_delivering,ad,"Targeted - List",0,"7-day click or 1-day view",0,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","Native, banner & interstitial",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - French Persian","Facebook Notifications",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - French Persian","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews","T-CRS - French Persian",Explore,not_delivering,ad,"Targeted - Pageviews",0,"7-day click or 1-day view",0,5,1.66666667,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-MAY2025-Interest - Support",Interest,"I-CRS - Khanum Rossi",Unknown,not_delivering,ad,Interest,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","In-stream reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,69,1,69,0.01449275,1,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","Ads on Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews","T-CRS - French Persian",Unknown,not_delivering,ad,"Targeted - Pageviews",0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","Business Explore",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,4,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","Facebook Stories",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,5,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Two Cops",Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",2,0,,2025-04-01,2025-09-17
"SE-Gothenburg-Traffic-EN-JUN2025-Target - Support",Targeted,T-Flyer,Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",2,0,,2025-04-01,2025-09-17
"SE-Gothenburg-Traffic-EN-JUN2025-Target - Support",Targeted,T-Flyer,Marketplace,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-Traffic-EN-JUN2025-Target - Support",Targeted,T-Flyer,"Instagram search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-Traffic-EN-JUN2025-Target - Support",Targeted,T-Flyer,"Ads on Reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-Traffic-EN-JUN2025-Target - Support",Targeted,T-Flyer,"Facebook profile feed",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,"I-CRS - MotherZan","Business Explore",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,4,2,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Two Cops","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target-Pageview,"T-Video-Blind Liar",Unknown,not_delivering,ad,Target-Pageview,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",3,0,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,I-Flyer,"Explore home",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews",T-Flyer,"Explore home",not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support3",Targeted,T-Flyer,"Ads on Reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Flyer - FB",Marketplace,not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-CRS - Jew Muslim","Search results",not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",0,4,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-10-25,"Facebook Notifications",not_delivering,ad,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,I-Flyer,"Explore home",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,I-Flyer,"Instagram search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support4",Interest,I-Flyer,"Profile reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,2,2,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Job Interview",Explore,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support4",Interest,"I-CRS - GYNCO",Marketplace,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-MAY2025-Interest - Support",Interest,I-Flyer,"Explore home",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,9,1,9,0.11111111,1,,"Landing page views",1,0,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Flyer - FB","Ads on Reels",not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,41,1.025,40,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support2",Interest,"I-CRS - BlackGirl","Facebook Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Flyer - FB","Facebook Reels",not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Flyer - FB","In-stream reels",not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-MAY2025-Interest - Support",Interest,I-Flyer,"Profile reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,6,1,6,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-MAY2025-Interest - Support",Interest,I-Flyer,"Ads on Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,"I-CRS - French Persian",Unknown,not_delivering,ad,Interest,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target,T-Flyer,"Feed: video feeds",not_delivering,ad,Target,0,"7-day click or 1-day view",0,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support2",Interest,"I-CRS - Shady Friends","Search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target,T-Flyer,"Right column",not_delivering,ad,Target,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support- FB",Interest-FB,"I-CRS - Russian Best Friend","Facebook Reels",not_delivering,ad,Interest-FB,0,"7-day click or 1-day view",0,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-CRS - Indian Columbian","Facebook Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,60,1.30434783,46,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support2",Interest,"I-CRS - Shady Friends",Unknown,not_delivering,ad,Interest,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",5,0,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - Indian Columbian",Unknown,inactive,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",3,0,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support3",Targeted,T-Flyer,"In-stream reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support- IG",Interest-IG,"I-CRS - Blind Liar",Explore,not_delivering,ad,Interest-IG,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support3",Targeted,T-Flyer,Marketplace,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,"I-Video-Piss Guy",Unknown,not_delivering,ad,Interest,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - Job Interview","Search results",inactive,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - Job Interview",Explore,inactive,ad,Targeted,0,"7-day click or 1-day view",0,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,"I-Video-Piss Guy","Facebook Stories",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,"I-Video-Piss Guy","Ads on Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - Job Interview",Unknown,inactive,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",41,0,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-CRS - Indian Columbian","Search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - Indian Columbian",Marketplace,inactive,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support2",Interest,"I-CRS - Big",Explore,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
