"Campaign name","Time of day (viewer's time zone)","Ad Set Name","Ad name","Campaign ID","Ad set ID","Ad ID","Delivery status","Delivery level","Ad Set Name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (USD)",Frequency,"Link clicks","CPC (cost per link click)","CTR (Link)","Clicks (all)","CPM (cost per 1,000 impressions)","CTR (link click-through rate)","Adds to cart","Cost per add to cart","Adds to cart conversion value","Reporting starts","Reporting ends"
IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"00:00:00 - 00:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228374765560429,120228374765570429,120228375931600429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,14,14,14,0.73015873,-,-,-,0.01022222,1,,,0,0,0.73015873,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"13:00:00 - 13:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228374765560429,120228374765570429,120228375931600429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,14,14,14,0.73015873,-,-,-,0.01022222,1,,,0,0,0.73015873,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"06:00:00 - 06:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_Big_6-27-25,120228374765560429,120228374765570429,120228374765590429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,13,13,13,0.77435897,-,-,-,0.01006667,1,,,0,0,0.77435897,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"15:00:00 - 15:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376702820429,120228376702810429,120228376702870429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,18,18,18,0.55909413,-,-,-,0.01006369,1,,,0,0,0.55909413,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"08:00:00 - 08:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376702820429,120228376702810429,120228376702870429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,5,5,5,2.01273885,-,-,-,0.01006369,1,,,0,0,2.01273885,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"09:00:00 - 09:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376702820429,120228376702810429,120228376702870429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,7,7,7,1.43767061,-,-,-,0.01006369,1,,,0,0,1.43767061,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"10:00:00 - 10:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376702820429,120228376702810429,120228376702870429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,12,12,12,0.83864119,-,-,-,0.01006369,1,,,0,0,0.83864119,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"03:00:00 - 03:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376702820429,120228376702810429,120228376702870429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,13,13,13,0.77413033,-,-,-,0.01006369,1,,,0,0,0.77413033,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"15:00:00 - 15:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_Big_6-27-25,120228376702820429,120228376702810429,120228376702840429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,10,10,10,1.00510204,-,-,-,0.01005102,1,,,0,0,1.00510204,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"03:00:00 - 03:59:59","MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy",Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229365441750429,120229371694880429,120229628236640429,not_delivering,ad,"MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy","7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,4,4,,-,-,-,0.01003521,1,,,0,0,2.50880282,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"05:00:00 - 05:59:59","MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy",Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229365441750429,120229371694880429,120229628236640429,not_delivering,ad,"MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy","7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,4,4,,-,-,-,0.01003521,1,,,0,0,2.50880282,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"08:00:00 - 08:59:59","MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy",Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229365441750429,120229371694880429,120229628236640429,not_delivering,ad,"MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy","7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,17,17,,-,-,-,0.01003521,1,2,0.00501761,0.11764706,4,0.59030655,11.76470588,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"05:00:00 - 05:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_97PM_Big_6-27-25,120228376702820429,120228376702810429,120228376702860429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,18,18,18,0.5561912,-,-,-,0.01001144,1,,,0,0,0.5561912,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"10:00:00 - 10:59:59",MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"CRS_EN_Toronto_OCT4_9PM_PissGuy_7-8-25 - Copy 2",120228904648040429,120228904648030429,120228904648070429,not_delivering,ad,MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,4,4,,-,-,-,0.01,1,,,0,0,2.5,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"04:00:00 - 04:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229371794620429,120229371794610429,120229371794690429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,2,2,,-,-,-,0.01,1,,,0,0,5,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"01:00:00 - 01:59:59",MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"CRS_EN_Toronto_OCT4_9PM_PissGuy_7-8-25 - Copy 2",120228904648040429,120228904648030429,120228904648070429,not_delivering,ad,MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,4,4,,-,-,-,0.01,1,1,0.01,0.25,2,2.5,25,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"12:00:00 - 12:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229371794620429,120229371794610429,120229371794690429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,8,8,,-,-,-,0.01,1,2,0.005,0.25,5,1.25,25,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"01:00:00 - 01:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376044240429,120228376044250429,120228376044290429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,5,5,5,2,-,-,-,0.01,1,,,0,0,2,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"16:00:00 - 16:59:59",MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"CRS_EN_Toronto_OCT4_9PM_PissGuy_7-8-25 - Copy 2",120228904648040429,120228904648030429,120228904648070429,not_delivering,ad,MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,4,4,,-,-,-,0.01,1,,,0,0,2.5,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"08:00:00 - 08:59:59",MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"CRS_EN_Toronto_OCT4_9PM_PissGuy_7-8-25 - Copy 2",120228904648040429,120228904648030429,120228904648070429,not_delivering,ad,MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,3,3,,-,-,-,0.01,1,,,0,0,3.33333333,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"11:00:00 - 11:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376044240429,120228376044250429,120228376044290429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,30,30,30,0.33333333,-,-,-,0.01,1,,,0,0,0.33333333,,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","05:00:00 - 05:59:59",FB_MW_21-45_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,Video_EN_Toronto_OCT5_4PM_Big_9-14-25,120231844648880429,120231844648870429,120232777982140429,active,ad,FB_MW_21-45_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,4,4,,-,-,-,0.01,1,3,0.00333333,0.75,5,2.5,75,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"13:00:00 - 13:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376044240429,120228376044250429,120228376044290429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,25,25,25,0.4,-,-,-,0.01,1,,,0,0,0.4,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"00:00:00 - 00:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376044240429,120228376044250429,120228376044290429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,7,7,7,1.42857143,-,-,-,0.01,1,,,0,0,1.42857143,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"19:00:00 - 19:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376044240429,120228376044250429,120228376044290429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,25,25,25,0.4,-,-,-,0.01,1,,,0,0,0.4,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"15:00:00 - 15:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376044240429,120228376044250429,120228376044290429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,3,3,3,3.33333333,-,-,-,0.01,1,,,0,0,3.33333333,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"06:00:00 - 06:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229365441750429,120229365441740429,120229365441780429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,15,15,,-,-,-,0.01,1,1,0.01,0.06666667,1,0.66666667,6.66666667,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"22:00:00 - 22:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794610429,120229371794710429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,3,3,,-,-,-,0.01,1,,,0,0,3.33333333,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"21:00:00 - 21:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794610429,120229371794710429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1,1,,-,-,-,0.01,1,,,0,0,10,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"13:00:00 - 13:59:59",MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"CRS_EN_Toronto_OCT4_9PM_PissGuy_7-8-25 - Copy 2",120228904648040429,120228904648030429,120228904648070429,not_delivering,ad,MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,5,5,,-,-,-,0.01,1,,,0,0,2,,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","19:00:00 - 19:59:59",FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Video_EN_Toronto_OCT5_4PM_Big_9-14-25,120231844648880429,120231844648950429,120232777956840429,active,ad,FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,7,7,,-,-,-,0.01,1,2,0.005,0.28571429,2,1.42857143,28.57142857,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","00:00:00 - 00:59:59",FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Video_EN_Toronto_OCT5_4PM_Big_9-14-25,120231844648880429,120231844648950429,120232777956840429,active,ad,FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,6,6,,-,-,-,0.01,1,,,0,0,1.66666667,,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","15:00:00 - 15:59:59",FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Video_EN_Toronto_OCT5_4PM_Big_9-14-25,120231844648880429,120231844648950429,120232777956840429,active,ad,FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,7,7,,-,-,-,0.01,1,,,0,1,1.42857143,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"12:00:00 - 12:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794610429,120229371794710429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,2,2,,-,-,-,0.01,1,1,0.01,0.5,1,5,50,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","16:00:00 - 16:59:59",FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Video_EN_Toronto_OCT5_4PM_Big_9-14-25,120231844648880429,120231844648950429,120232777956840429,active,ad,FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,7,7,,-,-,-,0.01,1,,,0,0,1.42857143,,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","03:00:00 - 03:59:59",FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Video_EN_Toronto_OCT5_4PM_Big_9-14-25,120231844648880429,120231844648950429,120232777956840429,active,ad,FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,3,3,,-,-,-,0.01,1,,,0,0,3.33333333,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"02:00:00 - 02:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229365441750429,120229365441740429,120229365441780429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,9,9,,-,-,-,0.01,1,2,0.005,0.22222222,2,1.11111111,22.22222222,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"08:00:00 - 08:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,CRS_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228376044240429,120228376044250429,120228376044290429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,19,19,19,0.52631579,-,-,-,0.01,1,,,0,0,0.52631579,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"02:00:00 - 02:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229371794620429,120229371794610429,120229628001780429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,3,3,,-,-,-,0.01,1,1,0.01,0.33333333,1,3.33333333,33.33333333,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"10:00:00 - 10:59:59","MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy",CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229365441750429,120229371694880429,120229371694870429,not_delivering,ad,"MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy","7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,3,3,,-,-,-,0.01,1,,,0,0,3.33333333,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"07:00:00 - 07:59:59","MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy",CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229365441750429,120229371694880429,120229371694870429,not_delivering,ad,"MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy","7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,3,4,,-,-,-,0.01,1.33333333,,,0,0,2.5,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"10:00:00 - 10:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229371794620429,120229371794610429,120229628001780429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,9,9,,-,-,-,0.01,1,,,0,1,1.11111111,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"21:00:00 - 21:59:59",MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"CRS_EN_Toronto_OCT4_9PM_PissGuy_7-8-25 - Copy 2",120228904648040429,120228904648030429,120228904648070429,not_delivering,ad,MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,10,10,,-,-,-,0.01,1,1,0.01,0.1,1,1,10,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"08:00:00 - 08:59:59","MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy",CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229365441750429,120229371694880429,120229371694870429,not_delivering,ad,"MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy","7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,3,3,,-,-,-,0.01,1,,,0,0,3.33333333,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"06:00:00 - 06:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229371794620429,120229371794610429,120229628001780429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1,1,,-,-,-,0.01,1,,,0,1,10,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"09:00:00 - 09:59:59","MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy",CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229365441750429,120229371694880429,120229371694870429,not_delivering,ad,"MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy","7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1,1,,-,-,-,0.01,1,,,0,0,10,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"04:00:00 - 04:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229365441750429,120229365441740429,120229365441780429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,3,3,,-,-,-,0.01,1,,,0,0,3.33333333,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"15:00:00 - 15:59:59","MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy",CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229365441750429,120229371694880429,120229371694870429,not_delivering,ad,"MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy","7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1,1,,-,-,-,0.01,1,,,0,0,10,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"03:00:00 - 03:59:59","MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy",CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229365441750429,120229371694880429,120229371694870429,not_delivering,ad,"MW_21-45_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25 - Copy","7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1,1,,-,-,-,0.01,1,,,0,0,10,,,,,2025-05-01,2025-09-20
